ahe year bachelor female age
16.3461532593 2008 0 0 30
9 2008 0 0 34
16.8269233704 2008 1 1 31
19.2307701111 2008 0 0 34
16.8269233704 2008 0 1 33
19.2307701111 2008 0 1 33
7.6923074722 2008 0 0 25
7.6923074722 2008 0 1 33
33.6538467407 2008 1 0 32
31.25 2008 1 0 25
7.3964495659 2008 0 1 31
11.5384616852 2008 0 0 30
21.6346149445 2008 1 0 25
11.0576925278 2008 0 0 31
21.367521286 2008 1 0 34
6.7307691574 2008 0 0 27
8.653845787 2008 0 1 31
15.3846149445 2008 0 0 29
38.4615402222 2008 0 0 30
19.2307701111 2008 0 0 26
12.0192308426 2008 0 1 32
35.5769233704 2008 1 0 34
21.6346149445 2008 1 0 27
10.3550300598 2008 1 0 31
8.0009613037 2008 0 0 29
11.25 2008 0 1 28
8.1730766296 2008 0 1 31
11.5384616852 2008 0 0 30
11.25 2008 0 0 28
18.4615383148 2008 1 0 28
28.8461532593 2008 0 0 31
33.6538467407 2008 0 1 29
15.3846149445 2008 1 1 25
26.2237758636 2008 0 0 32
13.4615383148 2008 0 0 34
11.0442304611 2008 1 1 34
12.5 2008 1 1 30
12.9807691574 2008 0 1 25
10.2040815353 2008 1 1 34
17.3076915741 2008 1 1 27
7.2120194435 2008 1 1 27
22.4358978271 2008 1 0 27
28.5256404877 2008 1 0 29
17.9807701111 2008 1 0 33
17.3076915741 2008 0 1 33
14.4230766296 2008 0 0 31
25.5769233704 2008 0 0 32
32.2115402222 2008 0 0 29
9.6153850555 2008 1 1 29
14.2307691574 2008 0 0 31
13.653845787 2008 1 0 29
14.4230766296 2008 0 0 25
15.8653850555 2008 1 0 27
14.9759616852 2008 1 1 25
12.0192308426 2008 0 0 31
6.4903845787 2008 0 1 32
13.4615383148 2008 0 0 34
11.5384616852 2008 0 1 29
20.1923084259 2008 1 0 31
11.5384616852 2008 0 1 30
10.5769233704 2008 1 1 30
19.8589992523 2008 0 0 31
9 2008 0 1 33
15.7342653275 2008 0 0 34
12.7622375488 2008 1 1 29
13.4615383148 2008 1 0 26
18.9437503815 2008 0 0 32
8.571428299 2008 0 1 28
6.7307691574 2008 1 1 33
12.9807691574 2008 0 0 32
7.4285712242 2008 0 1 34
5.2083334923 2008 0 0 27
21.6346149445 2008 1 0 27
24.0384616852 2008 0 0 32
24.0384616852 2008 1 1 31
18.75 2008 0 0 31
2.8846154213 2008 0 1 28
12.5 2008 1 1 27
10.5769233704 2008 0 0 25
17.3076915741 2008 1 1 30
13.4615383148 2008 0 0 30
15.3846149445 2008 1 1 33
18.8461532593 2008 1 0 32
54.9450531006 2008 1 1 34
22.9289932251 2008 1 1 33
19.2307701111 2008 1 1 26
19.2307701111 2008 0 1 27
21.367521286 2008 0 0 28
18.2692298889 2008 1 1 26
11.8881120682 2008 1 0 29
28.8461532593 2008 1 1 28
16.347114563 2008 1 0 33
17.7125511169 2008 1 0 31
17.3076915741 2008 1 1 33
17.7125511169 2008 1 1 27
15.3846149445 2008 1 1 31
19.2307701111 2008 1 0 33
15 2008 1 1 31
3.4615385532 2008 0 0 31
11.5 2008 0 0 26
10.5769233704 2008 0 0 28
14.903845787 2008 1 1 25
22.8115386963 2008 0 0 29
13.3136091232 2008 0 0 32
16.3461532593 2008 0 1 33
30.2884616852 2008 0 0 34
17.25 2008 0 1 34
27.7366867065 2008 0 0 28
27.7366867065 2008 0 0 27
32.6923065186 2008 1 0 29
16.8269233704 2008 1 1 29
13.6752138138 2008 0 0 26
7.5531249046 2008 0 0 31
15.3846149445 2008 0 0 27
22.970085144 2008 1 1 26
28.8461532593 2008 0 0 31
9.6153850555 2008 0 1 30
20.1923084259 2008 0 0 31
19.2307701111 2008 1 1 34
10.5769233704 2008 1 1 29
21.6346149445 2008 0 0 27
16.8269233704 2008 1 1 31
14.25 2008 0 1 32
13.4615383148 2008 0 0 25
15.3846149445 2008 0 1 25
7.6923074722 2008 0 1 28
24.5192298889 2008 1 1 28
9.1576919556 2008 0 0 28
11.0576925278 2008 0 1 32
11.0576925278 2008 0 1 33
9.1346149445 2008 0 1 31
11.5384616852 2008 0 0 31
26.4423084259 2008 0 0 25
2.8846154213 2008 0 1 27
14.4230766296 2008 0 0 32
21.9141330719 2008 0 0 28
8.8357591629 2008 0 1 26
18.75 2008 0 0 32
14.4230766296 2008 0 1 33
23.0769233704 2008 0 0 31
15.3846149445 2008 0 1 30
26.4423084259 2008 1 1 34
11.0576925278 2008 0 1 30
5.2884616852 2008 0 1 25
28.9351844788 2008 1 1 29
34.1880340576 2008 1 0 33
26.4423084259 2008 0 0 33
20.3409767151 2008 1 1 32
15 2008 1 0 32
14.4230766296 2008 1 1 25
19.2307701111 2008 1 0 25
4.5918369293 2008 0 1 34
25.4807701111 2008 0 1 31
19.2307701111 2008 1 1 27
9.6153850555 2008 0 0 30
12.5 2008 1 0 29
12.9807691574 2008 0 1 26
19.7115383148 2008 0 1 29
37.0370368958 2008 1 0 27
13.4615383148 2008 1 0 32
21.6346149445 2008 1 1 26
9.6153850555 2008 0 1 30
12.0192308426 2008 0 0 26
8.2417583466 2008 0 1 25
23.0769233704 2008 1 0 34
18.4615383148 2008 1 1 28
8.653845787 2008 0 1 32
12.8205127716 2008 0 0 34
12.5 2008 0 0 29
14.102563858 2008 0 1 30
38.4615402222 2008 1 1 29
21.5 2008 0 0 32
12.0192308426 2008 0 0 25
11 2008 0 1 28
15.3846149445 2008 1 1 33
16.8269233704 2008 0 0 33
15.8653850555 2008 0 0 27
13.3547010422 2008 0 1 25
32.6932678223 2008 1 1 34
16.8269233704 2008 1 1 26
10 2008 0 0 25
38.4615402222 2008 1 0 34
14.4230766296 2008 1 1 29
9.6153850555 2008 0 0 31
9 2008 0 0 32
8.0219783783 2008 1 1 27
8.1000003815 2008 0 1 33
9.3990383148 2008 0 0 30
11.2179489136 2008 0 1 30
15.0727653503 2008 0 0 32
18.4615383148 2008 1 0 32
10.2702703476 2008 1 1 25
8.653845787 2008 0 1 29
8.653845787 2008 0 1 29
16.8269233704 2008 1 1 32
24.0384616852 2008 1 1 34
39.4230766296 2008 1 0 29
16.8269233704 2008 1 0 25
14.4230766296 2008 0 1 31
16.8269233704 2008 0 1 29
16.8269233704 2008 0 0 32
14.4230766296 2008 0 0 34
10.683760643 2008 0 0 29
8.653845787 2008 0 1 28
56.25 2008 1 0 33
7.5009999275 2008 0 1 28
45.6730766296 2008 1 1 34
10 2008 0 0 26
19.2307701111 2008 1 0 31
9.6163463593 2008 1 1 32
13.7362632751 2008 0 1 27
16.3892307281 2008 1 0 27
13.6752138138 2008 1 0 25
38.4615402222 2008 1 1 33
20.1252231598 2008 0 0 26
9.8958330154 2008 0 1 33
4.3269228935 2008 0 0 31
7.4519228935 2008 0 1 34
19.2307701111 2008 0 0 32
19.0384616852 2008 1 1 33
26.0416660309 2008 0 1 34
14.9048080444 2008 1 1 28
14.903845787 2008 1 0 30
21.6346149445 2008 0 0 28
8.653845787 2008 0 1 34
12.0192308426 2008 0 1 32
18.8423080444 2008 0 0 30
24.5192298889 2008 0 0 32
17.3076915741 2008 0 1 32
16.6666660309 2008 0 0 27
21.9230766296 2008 0 0 29
16.1117076874 2008 0 0 33
24.0384616852 2008 1 1 27
11.0576925278 2008 0 0 30
9.1346149445 2008 0 1 26
41.3326911926 2008 1 1 34
12.0192308426 2008 0 0 29
13.9423074722 2008 1 1 33
30.6174087524 2008 0 0 29
5.7692308426 2008 0 1 34
12.5 2008 0 0 30
17.3076915741 2008 0 0 34
6.6773505211 2008 0 1 34
30.2884616852 2008 1 1 30
26.2237758636 2008 1 0 31
44.2307701111 2008 1 0 26
20.1923084259 2008 1 0 28
12.9807691574 2008 1 1 32
10.683760643 2008 0 0 31
7.2115383148 2008 0 0 34
43.2692298889 2008 1 0 34
20.0320510864 2008 1 1 32
21.6346149445 2008 1 0 33
8.1730766296 2008 0 0 29
9.6153850555 2008 0 0 27
5.313765049 2008 0 1 25
8.653845787 2008 0 1 34
9 2008 0 1 32
16.3461532593 2008 0 1 28
16.8269233704 2008 1 0 27
8.1730766296 2008 1 0 28
17.5 2008 1 1 26
17.3076915741 2008 1 1 29
12.2679042816 2008 0 0 30
18.571428299 2008 1 1 32
7.6923074722 2008 0 0 31
18.2692298889 2008 0 1 30
17.1328678131 2008 0 0 32
11.5384616852 2008 0 1 31
34.6153831482 2008 0 0 32
13.4615383148 2008 0 0 27
8.0128202438 2008 0 0 29
8.653845787 2008 0 1 31
14.4230766296 2008 0 0 26
6.25 2008 0 0 25
16.5865383148 2008 1 0 25
14.4230766296 2008 1 0 30
7.8980770111 2008 0 0 34
8.653845787 2008 0 1 28
11.5384616852 2008 1 1 32
11.9230766296 2008 0 0 33
7.2115383148 2008 0 0 31
21.6346149445 2008 0 1 29
15.3846149445 2008 0 0 28
7.5549449921 2008 0 0 27
15.3846149445 2008 1 0 26
24.0384616852 2008 0 0 25
4.6153845787 2008 1 0 26
23.3380336761 2008 1 1 26
8.653845787 2008 0 0 25
18.4615383148 2008 0 1 33
9.6153850555 2008 0 0 28
20.1923084259 2008 0 0 33
17.5480766296 2008 1 0 33
19.2307701111 2008 1 1 32
7.4786324501 2008 0 1 26
16.8269233704 2008 1 0 26
32.0512809753 2008 1 0 33
17.9487171173 2008 0 1 32
9.6153850555 2008 0 0 26
16.8269233704 2008 0 0 34
7.2125000954 2008 0 1 25
14.529914856 2008 1 0 32
18.4294872284 2008 1 1 32
24.0384616852 2008 0 1 26
7.6923074722 2008 0 1 30
11.2087907791 2008 0 1 30
18.0769233704 2008 1 0 28
16.3846149445 2008 0 0 27
10.5769233704 2008 0 1 34
10.5769233704 2008 0 1 30
33.6538467407 2008 1 0 34
24.0384616852 2008 1 1 33
6.7307691574 2008 0 0 30
11.0576925278 2008 0 1 28
14.4230766296 2008 0 0 34
12.2857141495 2008 0 1 30
4.9450550079 2008 0 0 31
13.4615383148 2008 0 1 32
7.2115383148 2008 0 0 27
4.2857141495 2008 0 1 25
8.653845787 2008 0 1 28
9.1346149445 2008 0 0 28
8.4134616852 2008 0 1 31
12.5 2008 0 0 30
9.6153850555 2008 0 1 29
15.6804733276 2008 1 0 31
18.0288467407 2008 1 1 31
11 2008 0 0 25
14.4230766296 2008 0 0 25
11.2980766296 2008 1 1 31
34.6163444519 2008 0 0 34
19.2307701111 2008 0 0 34
6.7307691574 2008 0 1 29
12.0192308426 2008 0 0 31
7.4519228935 2008 0 1 33
14.4230766296 2008 0 0 33
24.0384616852 2008 1 1 30
22.7029914856 2008 1 1 25
7.6923074722 2008 0 0 28
11.5384616852 2008 0 0 28
26.4423084259 2008 1 0 25
19.2307701111 2008 0 0 26
52.747253418 2008 0 1 25
19.7115383148 2008 0 0 33
31.25 2008 0 1 32
3.3653845787 2008 0 1 28
8 2008 0 0 25
16.8269233704 2008 0 0 27
13.6363639832 2008 1 0 30
13.9423074722 2008 0 1 27
16 2008 0 0 25
19.2314109802 2008 1 0 34
72.1153869629 2008 0 0 34
12.7692308426 2008 0 0 30
19.2307701111 2008 0 0 27
10.5769233704 2008 0 1 30
6.7307691574 2008 0 1 29
12.0192308426 2008 1 0 28
15.3846149445 2008 1 1 25
31.25 2008 0 1 27
29.0865383148 2008 0 0 27
8.5 2008 0 0 28
10.5769233704 2008 0 0 25
49.1452980042 2008 1 0 33
29.9145298004 2008 1 1 32
20.1923084259 2008 1 1 25
27.4725265503 2008 0 0 32
15.2884616852 2008 1 1 33
17.7884616852 2008 1 1 32
43.2692298889 2008 1 0 29
10.096154213 2008 0 1 33
16.8269233704 2008 1 1 31
24.2307701111 2008 1 1 33
8.653845787 2008 0 1 31
5.7692308426 2008 0 0 34
37.6201934814 2008 1 0 33
9.622595787 2008 0 1 34
31.25 2008 0 0 32
16.4835166931 2008 0 0 25
5.7234430313 2008 0 0 32
10.6634616852 2008 0 1 26
7.2115383148 2008 0 1 25
48.9926757813 2008 0 0 28
9 2008 0 1 28
26.9230766296 2008 0 0 32
11.5384616852 2008 0 1 29
9.3406591415 2008 0 1 32
25.6410255432 2008 0 0 27
18.2692298889 2008 0 0 30
12.9120874405 2008 0 0 26
16.3461532593 2008 0 0 34
19.2307701111 2008 1 0 33
11.5384616852 2008 0 0 30
21.1538467407 2008 1 0 33
15.3846149445 2008 0 0 25
14.4230766296 2008 0 1 33
8.653845787 2008 0 1 28
19 2008 1 0 33
20.1923084259 2008 1 1 31
15.3846149445 2008 0 1 34
14.9572649002 2008 0 0 27
13.4615383148 2008 0 1 34
36.0576934814 2008 0 0 31
24.0384616852 2008 0 0 26
16.3461532593 2008 0 1 34
11.0576925278 2008 1 1 33
27.6923084259 2008 1 0 33
32.2115402222 2008 1 1 32
9.1346149445 2008 0 0 32
13.8469228745 2008 0 0 32
20.1183433533 2008 0 0 26
8.0128202438 2008 0 1 30
7.6923074722 2008 1 0 28
16.8269233704 2008 1 1 34
12.0192308426 2008 0 0 29
4.1208791733 2008 1 0 29
17.7884616852 2008 0 0 32
5.7692308426 2008 0 1 25
20.6043949127 2008 1 0 32
12.0192308426 2008 0 1 27
18.2692298889 2008 0 0 34
14.4230766296 2008 0 1 27
7.766272068 2008 1 1 28
15 2008 0 0 33
16.8269233704 2008 0 0 33
51.2820510864 2008 1 0 33
18.2692298889 2008 1 1 32
14.4230766296 2008 0 1 28
9.6153850555 2008 0 0 31
18.2692298889 2008 0 0 28
14.4230766296 2008 0 1 26
5.7692308426 2008 0 0 34
35.4251022339 2008 1 0 32
7.0192308426 2008 1 1 25
14.4235572815 2008 1 1 28
24.0384616852 2008 1 1 31
11.0576925278 2008 0 1 27
16.8269233704 2008 0 1 25
15.8653850555 2008 0 0 28
17.3076915741 2008 0 0 33
7.2115383148 2008 0 0 25
22.1153850555 2008 1 1 26
14.4230766296 2008 0 0 27
18.0288467407 2008 0 1 33
13.4214744568 2008 1 1 27
21.6346149445 2008 1 0 28
4.6153845787 2008 0 0 32
6.0256409645 2008 0 0 32
26.4423084259 2008 1 0 34
36.0576934814 2008 1 0 33
2.9807691574 2008 1 0 27
13.4615383148 2008 1 1 27
16.0256404877 2008 0 0 27
6.5201921463 2008 0 0 26
15 2008 1 0 25
14.2307691574 2008 1 1 27
11.5384616852 2008 0 0 31
7.2115383148 2008 0 1 33
19.2307701111 2008 1 1 32
7.2115383148 2008 0 1 33
19.2269229889 2008 1 0 27
6.290500164 2008 1 1 26
12.0192308426 2008 0 0 34
5.1081728935 2008 0 1 26
29.4871788025 2008 0 0 26
6.4903845787 2008 0 1 32
14.4230766296 2008 1 1 30
25.6410255432 2008 0 0 28
14.4230766296 2008 1 0 29
4.1999998093 2008 1 0 31
15.9340658188 2008 1 1 29
25 2008 0 0 25
12.0192308426 2008 1 1 31
26.4423084259 2008 1 1 29
48.0769233704 2008 1 0 34
7.6923074722 2008 0 1 34
11.5384616852 2008 0 0 31
15.3846149445 2008 1 1 34
38.4615402222 2008 0 0 32
7.2115383148 2008 0 0 26
22.5961532593 2008 1 0 34
4.2461538315 2008 1 0 27
7.6923074722 2008 0 0 30
12.0192308426 2008 0 1 30
20.0854701996 2008 0 0 33
12.4444446564 2008 0 0 31
10.5 2008 0 0 26
20.1923084259 2008 1 1 33
14.4230766296 2008 1 1 26
16.6666660309 2008 1 1 27
18.2692298889 2008 0 0 26
20.6730766296 2008 0 0 33
10.0490198135 2008 0 1 28
8.9743585587 2008 0 0 30
8.653845787 2008 0 1 29
15.3846149445 2008 0 0 31
16.8269233704 2008 0 0 30
3.6057691574 2008 0 0 29
21.6346149445 2008 1 1 27
67.3076934814 2008 1 1 34
24.0384616852 2008 0 0 29
11.0576925278 2008 0 0 31
8.75 2008 0 1 31
20.1923084259 2008 0 1 25
7.6923074722 2008 0 0 28
13.1410255432 2008 1 0 31
12.9807691574 2008 0 0 30
21.6346149445 2008 1 0 33
3.6923077106 2008 1 1 27
13.4615383148 2008 1 1 25
21.6346149445 2008 1 0 31
13.7019233704 2008 0 1 28
19.2307701111 2008 0 0 27
14.7058820724 2008 0 0 32
6.7307691574 2008 1 0 30
5.7692308426 2008 0 1 28
54.9450531006 2008 1 0 32
12 2008 0 0 33
5.7692308426 2008 0 1 28
16.3274040222 2008 1 1 32
16.8269233704 2008 1 0 27
33.6538467407 2008 1 0 28
17.6068382263 2008 0 0 26
14.4230766296 2008 0 0 28
15.8663463593 2008 1 1 33
21.1548080444 2008 1 1 33
12 2008 1 1 31
10.5 2008 0 1 29
14.903845787 2008 0 1 26
18.2692298889 2008 0 1 34
62.9807701111 2008 1 0 26
18.2692298889 2008 0 0 27
13.6363639832 2008 1 1 27
15.3846149445 2008 0 0 27
18.75 2008 0 0 31
8.653845787 2008 0 0 32
22.1893482208 2008 1 0 33
27.8846149445 2008 1 0 29
18.4615383148 2008 0 1 30
17.3076915741 2008 1 1 26
20 2008 0 1 31
10.096154213 2008 1 1 32
13.846154213 2008 0 1 29
10.1960783005 2008 1 0 26
9.6153850555 2008 0 1 33
33.6538467407 2008 0 0 33
7.6923074722 2008 0 1 25
11.133603096 2008 0 0 34
10.6634616852 2008 0 1 25
2.4038462639 2008 0 0 26
12.6750001907 2008 0 0 29
15.3846149445 2008 1 0 32
15.3846149445 2008 1 1 27
17.0940170288 2008 0 0 29
7.7692308426 2008 1 0 33
9.2307691574 2008 1 1 33
13.846154213 2008 0 0 29
22.4358978271 2008 0 0 27
31.25 2008 1 0 30
21.4903850555 2008 0 0 34
21.1428565979 2008 0 0 30
14.5348834991 2008 0 0 30
13.9423074722 2008 0 1 34
13.2478628159 2008 0 0 34
7.6923074722 2008 0 1 32
8.7912092209 2008 0 0 34
21.428571701 2008 0 0 30
15.1442308426 2008 0 1 26
14.4230766296 2008 0 0 28
6.5934066772 2008 0 1 29
26.428571701 2008 0 0 32
8 2008 0 0 32
7.2115383148 2008 0 0 25
35.5769233704 2008 1 0 31
28.8461532593 2008 1 1 28
16.8269233704 2008 0 1 28
21.6346149445 2008 0 0 30
21.1538467407 2008 1 0 31
10.0971155167 2008 0 0 29
16.5384616852 2008 0 0 28
4.2857141495 2008 0 1 32
24.0384616852 2008 1 0 32
16.1538467407 2008 1 1 28
11.25 2008 0 1 29
21.1538467407 2008 1 0 29
25 2008 1 0 26
10.9379806519 2008 0 1 33
14.5833330154 2008 0 0 29
20.1923084259 2008 1 1 30
21.9780216217 2008 1 1 31
14.4230766296 2008 0 0 27
38.4615402222 2008 1 1 25
12.0192308426 2008 1 1 25
23.0769233704 2008 1 1 34
26.9230766296 2008 1 0 26
40.8653831482 2008 1 0 31
37.5 2008 1 0 34
10 2008 0 0 29
12.9807691574 2008 1 1 28
15.625 2008 1 0 25
16.347114563 2008 1 0 26
9.6153850555 2008 1 1 29
17.0040493011 2008 1 1 31
31.7460308075 2008 1 0 34
34.1880340576 2008 1 0 29
16.6420116425 2008 1 1 33
14.7928991318 2008 1 1 30
8.653845787 2008 1 1 30
18.2692298889 2008 1 0 32
50 2008 1 1 31
4.8076925278 2008 0 0 33
11.1111106873 2008 0 0 30
9.6153850555 2008 0 1 32
16.8278846741 2008 1 0 27
44.2307701111 2008 1 0 34
16.1538467407 2008 1 0 30
18.4615383148 2008 1 1 30
19.6886444092 2008 1 1 32
26.0416660309 2008 1 1 31
43.2692298889 2008 1 0 31
18.8127098083 2008 1 0 29
32.0512809753 2008 1 0 34
20 2008 1 1 33
7.6923074722 2008 0 1 25
32.0512809753 2008 1 0 34
20 2008 1 0 28
22.1153850555 2008 1 1 26
28.8461532593 2008 0 0 32
8.2417583466 2008 0 1 27
6.7307691574 2008 0 1 30
19.2307701111 2008 1 0 34
10.0384616852 2008 0 0 27
12.0915031433 2008 0 1 30
15.403845787 2008 1 1 25
33.4188041687 2008 1 0 30
17.3076915741 2008 0 1 28
14.903845787 2008 0 0 29
13.9423074722 2008 0 0 31
10.5769233704 2008 0 1 28
11.0817308426 2008 0 1 28
9.5182590485 2008 0 0 31
23.5478801727 2008 0 0 29
20 2008 1 1 32
38.4615402222 2008 1 0 25
7.2125000954 2008 1 0 25
15.8653850555 2008 0 1 30
26.9238452911 2008 1 0 27
16.1538467407 2008 1 1 28
32.0512809753 2008 1 0 32
25 2008 1 1 34
6.0096154213 2008 0 1 26
21.6355762482 2008 1 0 31
10.096154213 2008 0 1 26
9.1346149445 2008 0 1 29
42.5 2008 1 0 32
21.6346149445 2008 0 1 33
25 2008 1 0 34
11.5384616852 2008 0 0 29
21.6346149445 2008 1 1 34
5.8197360039 2008 0 1 33
8.75 2008 1 0 31
13 2008 0 1 25
20.6730766296 2008 1 1 25
24.0384616852 2008 1 0 28
30.2884616852 2008 1 1 27
20.1923084259 2008 0 1 26
21.3128204346 2008 1 0 31
15.7024040222 2008 0 1 31
12.0192308426 2008 0 0 31
20.0854701996 2008 0 0 34
12.0192308426 2008 0 0 26
14.4230766296 2008 0 1 27
10.096154213 2008 0 0 27
9.6153850555 2008 0 0 27
12.0192308426 2008 0 0 31
20.1923084259 2008 0 0 34
24.0384616852 2008 0 0 27
2.8846154213 2008 0 0 27
15 2008 0 0 31
22.5961532593 2008 1 0 32
14.4230766296 2008 0 1 27
11.5384616852 2008 0 0 27
16.8269233704 2008 0 1 26
13.4615383148 2008 0 0 26
17.3611106873 2008 1 0 33
21.2432918549 2008 1 1 25
12.0192308426 2008 1 0 26
28.8461532593 2008 1 1 27
9.2307691574 2008 0 0 32
4.8076925278 2008 0 0 29
7.2115383148 2008 0 0 25
30.7692298889 2008 1 0 29
16.8269233704 2008 0 1 32
8.5576925278 2008 0 0 31
7.3964495659 2008 0 1 34
8.653845787 2008 0 1 27
23.0769233704 2008 1 1 34
12.5 2008 0 1 29
15.8653850555 2008 1 1 29
11.0946741104 2008 0 1 33
19.2307701111 2008 1 1 30
28.8461532593 2008 1 0 30
27.4038467407 2008 1 1 28
6.25 2008 0 1 30
11.0576925278 2008 0 1 30
20.2662715912 2008 1 1 33
16.8269233704 2008 0 1 31
82.4175796509 2008 1 0 30
9.6153850555 2008 0 1 28
18.75 2008 0 0 25
21.0622711182 2008 1 1 26
14.903845787 2008 1 1 27
34.1346168518 2008 1 0 27
30.2197799683 2008 1 0 25
9.6153850555 2008 1 1 26
13.4615383148 2008 1 1 26
15.8653850555 2008 1 1 25
15.3245563507 2008 0 0 32
41.025642395 2008 1 0 31
28.8461532593 2008 1 1 31
21.1538467407 2008 0 0 29
31.25 2008 1 0 33
13.4615383148 2008 1 0 26
38.4615402222 2008 1 1 31
16.8269233704 2008 0 1 25
19.2307701111 2008 0 0 25
17.7884616852 2008 1 0 26
13.4615383148 2008 1 0 26
19.2307701111 2008 0 0 33
24.0384616852 2008 0 0 31
15.6862745285 2008 0 0 25
15 2008 0 0 30
12.9807691574 2008 0 1 31
18.1490383148 2008 1 0 27
27.2435894012 2008 0 0 27
14.4230766296 2008 0 0 29
7.6923074722 2008 0 0 30
10.5769233704 2008 0 0 26
25 2008 1 1 30
8.2417583466 2008 0 1 25
10.6939105988 2008 0 0 28
12.0192308426 2008 0 0 25
8.9743585587 2008 1 1 30
7.2115383148 2008 0 0 26
30.7692298889 2008 1 1 27
31.25 2008 0 1 27
14.8958330154 2008 0 0 28
14.7928991318 2008 1 1 28
33.6538467407 2008 1 0 31
33.6538467407 2008 1 1 28
7.4300699234 2008 0 1 26
9.6153850555 2008 0 1 33
14.4230766296 2008 0 0 26
28.3653850555 2008 1 1 25
24.2307701111 2008 1 0 27
17.3076915741 2008 1 0 27
4.0064101219 2008 0 0 27
24.7863254547 2008 0 0 28
11.0576925278 2008 1 0 33
24.0384616852 2008 1 1 32
14.9572649002 2008 0 0 34
20.6730766296 2008 0 1 32
19.2307701111 2008 1 1 27
12.0192308426 2008 1 0 33
23.125 2008 1 1 25
24.0384616852 2008 1 0 32
25 2008 1 0 34
23.0769233704 2008 1 1 32
16.8269233704 2008 0 0 27
11.0576925278 2008 0 1 26
13.846154213 2008 0 0 34
14.4230766296 2008 0 1 29
17.3076915741 2008 0 0 26
24.0384616852 2008 0 0 31
11.5384616852 2008 0 1 29
25 2008 0 0 28
10.5769233704 2008 0 1 25
6.25 2008 0 1 29
11.5384616852 2008 1 1 31
13 2008 0 1 27
18.2692298889 2008 1 0 28
43.2692298889 2008 1 0 32
15.3846149445 2008 0 1 32
7.6923074722 2008 0 0 26
24.0384616852 2008 1 1 34
23.0769233704 2008 0 1 33
15.8653850555 2008 0 1 25
19.2307701111 2008 0 0 27
7.6923074722 2008 0 0 26
10.096154213 2008 0 1 28
17.0940170288 2008 0 1 25
5.7692308426 2008 0 0 33
12.9807691574 2008 0 0 29
21.1538467407 2008 1 1 30
18.5314693451 2008 1 1 25
2.8846154213 2008 0 0 34
10.096154213 2008 0 0 31
19.7115383148 2008 1 1 28
25 2008 0 0 31
4.8076925278 2008 0 1 30
19.2307701111 2008 0 0 30
24.0384616852 2008 1 0 27
9.6153850555 2008 0 0 25
21.6346149445 2008 1 0 29
23.0769233704 2008 1 1 29
22.5961532593 2008 1 1 33
11.5384616852 2008 0 1 29
8 2008 0 0 29
12.0192308426 2008 0 0 27
11.40350914 2008 0 1 30
39.3559913635 2008 1 0 32
18.75 2008 1 1 34
11.25 2008 0 1 34
15.3846149445 2008 1 1 26
24.0384616852 2008 1 1 32
28.8461532593 2008 1 0 28
21.6346149445 2008 1 0 30
57.6923065186 2008 1 1 27
33.6538467407 2008 1 0 25
39.9038467407 2008 1 0 25
33.6538467407 2008 1 0 25
17.2882671356 2008 0 0 31
8.0971660614 2008 1 1 33
12.0201921463 2008 0 0 28
13.9423074722 2008 0 1 25
11.5384616852 2008 0 1 31
15.625 2008 0 0 26
23.3413467407 2008 1 1 25
17.2596149445 2008 1 1 31
17.9487171173 2008 1 0 26
20 2008 0 0 25
25.4807701111 2008 1 1 26
11.9230766296 2008 0 0 28
5.4945054054 2008 1 1 34
12.0192308426 2008 1 1 31
20.4038467407 2008 1 1 28
34.6153831482 2008 1 0 34
10.627530098 2008 0 0 28
10.5769233704 2008 0 1 26
10 2008 0 0 32
7.6923074722 2008 0 1 31
12.9807691574 2008 0 0 33
7.8846154213 2008 0 1 29
19.2307701111 2008 1 1 27
31.25 2008 1 0 27
12.0192308426 2008 0 0 28
14.4230766296 2008 0 1 29
12.0192308426 2008 1 0 26
8.653845787 2008 0 0 27
25.4807701111 2008 1 0 30
12 2008 0 0 34
11.0576925278 2008 0 0 26
3.4965035915 2008 0 1 33
6.0439562798 2008 0 0 33
25 2008 1 1 27
20.6730766296 2008 1 1 26
24.0384616852 2008 1 1 34
21.6346149445 2008 0 0 29
10.5769233704 2008 0 0 29
26.6666660309 2008 1 1 33
18.0288467407 2008 1 0 27
19.2307701111 2008 0 0 32
24.0384616852 2008 1 1 32
21.6346149445 2008 1 1 27
20.1923084259 2008 0 0 31
40.8653831482 2008 1 1 30
7.2115383148 2008 0 0 27
12.5 2008 0 0 30
10.5769233704 2008 0 0 34
9.6153850555 2008 0 1 33
12.0192308426 2008 0 0 28
9.2307691574 2008 0 0 25
11.5384616852 2008 0 0 27
8.653845787 2008 0 1 26
7.2115383148 2008 0 0 26
12.9807691574 2008 1 0 28
9.6153850555 2008 0 1 27
20.1923084259 2008 1 1 31
23.0769233704 2008 0 1 33
24.0384616852 2008 0 0 34
18.4911251068 2008 1 1 31
34.8076934814 2008 1 0 33
21.6346149445 2008 1 1 26
8.25 2008 0 1 30
13.4615383148 2008 0 1 28
17.7884616852 2008 0 0 34
17.8571434021 2008 1 1 33
32.0512809753 2008 1 0 28
10.096154213 2008 0 0 32
7.2115383148 2008 0 0 26
25 2008 0 0 34
18 2008 0 1 28
16.4835166931 2008 0 0 31
18.3760681152 2008 1 1 25
18.2692298889 2008 0 0 29
9.6153850555 2008 0 0 25
11.5384616852 2008 0 0 34
5.7692308426 2008 0 1 32
4.0865383148 2008 0 1 27
